Store,Dept,Total_Actual_Sales,Historical_Mean_WMAE,Naive_WMAE,Seasonal_Naive_WMAE,Best_Model
11,18,106914.37,8776.628212719299,6825.453124999999,2828.931271929824,Seasonal Naive
11,19,19954.02,239.4933928571428,278.45250000000004,252.66249999999994,Historical Mean
11,20,109637.16,878.1818797709913,2057.5700000000006,712.3493749999999,Seasonal Naive
11,21,83059.50000000001,642.3589599236645,416.16625000000016,565.2862500000001,Naive Forecast
11,22,183691.54,1036.495648854962,2066.761250000001,2183.3293750000003,Historical Mean
11,23,381595.14,5053.283339694659,4536.073750000001,3462.0318750000006,Seasonal Naive
11,24,120140.21,2844.3091841603045,3291.564374999999,2086.0099999999998,Seasonal Naive
11,25,127490.0,1312.3028625954187,994.61375,726.3218750000002,Seasonal Naive
11,26,122786.26,2195.101937022901,1831.8899999999999,1501.3106249999996,Seasonal Naive
11,27,26711.28,296.51358778625956,293.27875000000006,437.876875,Naive Forecast
11,28,9261.4,314.94273854961835,178.9525,87.92437500000001,Seasonal Naive
11,29,94221.22999999998,1630.2444036259544,833.0218750000003,577.045,Seasonal Naive
11,30,64997.54,1550.255954198473,784.69625,1012.210625,Naive Forecast
11,31,36584.950000000004,1106.1603959923664,1778.500625,845.274375,Seasonal Naive
11,32,102756.53,2562.716846374047,1212.7956250000002,898.3093749999998,Seasonal Naive
11,33,103858.68999999999,2825.107304389313,4546.101875,1467.6150000000002,Seasonal Naive
11,34,223399.66000000003,4499.911011450383,3064.828750000002,1810.376875,Seasonal Naive
11,35,38733.200000000004,1259.9817938931296,895.0950000000001,729.344375,Seasonal Naive
11,36,7487.280000000001,2660.011183206107,2720.4950000000003,368.644375,Seasonal Naive
11,37,48466.92,334.37178435114504,891.7199999999999,324.32624999999996,Seasonal Naive
11,38,807633.62,8380.293654580159,16247.093750000005,6818.627500000001,Seasonal Naive
11,40,656205.6099999999,2407.2400906488538,1902.341875000001,3056.695625,Naive Forecast
11,41,19007.559999999994,713.6434541984734,1061.9125000000001,556.003125,Seasonal Naive
11,42,77619.59000000001,589.8151288167937,755.0731249999999,790.2349999999999,Historical Mean
11,44,80870.3,1194.1235782442754,1242.98625,409.751875,Seasonal Naive
11,46,310507.61000000004,1914.8809971374044,4629.529375000002,1498.3637500000002,Seasonal Naive
11,47,143.0,28.583333333333332,32.333333333333336,47.666666666666664,Historical Mean
11,49,103331.15999999999,847.6239408396943,929.7800000000004,1658.2256249999996,Historical Mean
11,51,0.0,16.032413793103448,6.16,16.032413793103448,Naive Forecast
11,52,35182.9,323.06054389312993,394.8387499999999,844.1462500000001,Historical Mean
11,54,474.96000000000004,219.1136153846154,50.99076923076923,27.866153846153846,Seasonal Naive
11,55,107167.89,3925.0086307251904,1257.6443750000003,1274.3243749999997,Naive Forecast
11,56,13434.789999999999,2517.6068272900766,496.576875,231.0575,Seasonal Naive
11,58,26359.0,1464.44302480916,1368.6875,935.564375,Seasonal Naive
11,59,4063.34,753.1664026717556,120.21374999999999,86.28500000000001,Seasonal Naive
11,60,2286.0,38.93541666666667,106.875,48.400000000000006,Historical Mean
11,67,97680.47999999998,2415.748034351144,780.2262500000002,579.603125,Seasonal Naive
11,71,132574.77000000002,1731.4809875954193,2008.420625000001,2017.1581250000008,Historical Mean
11,72,880459.75,8500.544766221374,7781.109375000002,10144.359375,Naive Forecast
11,74,266970.63999999996,2645.82,3823.7175000000007,1864.085000000001,Seasonal Naive
11,77,0.0,427.25,198.0,427.25,Naive Forecast
11,79,371409.01999999996,4248.472499999999,5451.01625,3903.0581249999996,Seasonal Naive
11,80,167948.46,972.9268416030537,597.3849999999999,520.3349999999995,Seasonal Naive
11,81,153842.65999999997,562.2192938931296,687.6112499999999,313.6131249999995,Seasonal Naive
11,82,265346.82,2364.8123664122136,3177.5824999999995,1907.6562500000005,Seasonal Naive
11,83,39432.91,413.9444036259542,437.330625,353.95874999999995,Seasonal Naive
11,85,19073.49,366.8407681297711,290.4306250000001,369.7874999999999,Naive Forecast
11,87,209054.7,2913.952624045801,1822.9462499999997,3273.444374999999,Naive Forecast
11,90,591037.1,2180.6175667938937,1847.6962499999986,1719.8131249999979,Seasonal Naive
11,91,500125.38000000006,2117.8237500000005,1849.5324999999984,1927.6625000000017,Naive Forecast
11,92,967566.45,5717.273315839698,4369.5581250000005,4093.7418750000024,Seasonal Naive
11,93,397737.33,3016.391063931298,2472.2831250000013,1346.7175000000004,Seasonal Naive
11,94,470568.43,2449.354775763355,3197.5843749999995,792.6462500000011,Seasonal Naive
11,95,934199.19,5368.87602576336,5450.300625000002,2216.634375000001,Seasonal Naive
11,96,250525.94,825.9591603053434,1161.7837499999998,1594.5531250000001,Historical Mean
11,97,205785.65,1574.957075381679,1102.6481249999997,632.026875,Seasonal Naive
11,98,100886.41,1627.7703387404579,886.673125,625.601875,Seasonal Naive
11,99,940.5,567.0303759398496,82.84142857142857,325.872030075188,Naive Forecast
12,1,183033.52000000002,3871.2838263358767,2484.0725,850.3768749999996,Seasonal Naive
12,2,907946.5,2823.8231774809155,2760.627500000006,1774.1799999999976,Seasonal Naive
12,3,374612.14,16951.182595419847,16061.56625,2432.403125,Seasonal Naive
12,4,318814.63,1352.6194799618318,1370.3893749999995,1164.9937499999992,Seasonal Naive
12,5,263338.93000000005,7503.421636450379,4527.223125000002,2899.37125,Seasonal Naive
12,6,47448.700000000004,3023.772032442748,646.5675000000002,1502.0781249999998,Naive Forecast
12,7,324400.02,7518.434780534349,4155.48875,2502.9587500000002,Seasonal Naive
12,8,486655.4900000001,2032.2897948473305,3017.861875000002,1697.2718750000013,Seasonal Naive
12,9,202146.38000000003,2770.039398854961,2977.31375,1755.0256249999995,Seasonal Naive
12,10,205594.71,1413.7319227099247,2404.0506250000008,1647.1687500000003,Historical Mean
12,11,185147.36,2435.70844465649,2217.6112500000017,941.6918749999993,Seasonal Naive
12,12,52375.229999999996,564.7804150763357,454.6231249999997,534.266875,Naive Forecast
12,13,549079.4400000001,1309.7956870229027,1624.5712499999981,1304.4337499999979,Seasonal Naive
12,14,211203.08000000002,1815.0799618320589,1448.03,2169.219375,Naive Forecast
12,16,69419.64,1744.7372709923661,1805.88375,722.6406249999998,Seasonal Naive
12,17,130818.21,893.6072853053432,895.0531250000003,970.2543749999998,Historical Mean
12,18,98650.97,10068.348615196077,6167.9556250000005,1794.45631127451,Seasonal Naive
12,19,31805.409999999996,548.7206727099235,584.0768749999999,849.1768750000001,Historical Mean
12,20,70263.31,724.9180104961831,2295.7956249999997,602.0099999999998,Seasonal Naive
12,21,45773.27999999999,369.465744274809,368.52999999999986,342.6568749999998,Seasonal Naive
12,22,106616.30999999998,1165.1717891221383,1610.808125,1391.7862499999999,Historical Mean
12,23,427629.54,5230.471173664121,4076.5674999999997,3148.388125,Seasonal Naive
12,24,166779.21,4493.113125000002,4488.931874999999,1189.1399999999999,Seasonal Naive
12,25,224613.81999999995,2306.6740076335864,1263.6675,888.8181249999998,Seasonal Naive
12,26,167296.69,2575.623048664122,2663.3006249999994,1432.3650000000002,Seasonal Naive
12,27,22707.550000000003,475.9447757633587,368.565625,199.703125,Seasonal Naive
12,28,7742.489999999999,287.59912690839684,77.133125,112.83749999999999,Naive Forecast
12,29,80772.76999999999,799.6490410305346,943.828125,1180.2543750000002,Historical Mean
12,30,61368.74000000001,1043.0067366412218,651.4899999999999,411.87375000000014,Seasonal Naive
12,31,57527.70999999999,1789.3885925572517,2723.581875,738.8325,Seasonal Naive
12,32,89241.65000000001,2057.107199427481,1081.1881250000004,850.725625,Seasonal Naive
12,33,139047.09999999998,3627.6022614503827,3392.5175,1541.4681249999999,Seasonal Naive
12,34,259530.52,3684.9383492366424,2778.6462500000007,3153.811250000001,Naive Forecast
12,35,27077.319999999996,772.2070801526719,293.2075000000001,423.701875,Naive Forecast
12,36,9665.960000000001,2013.746383587786,593.875,1212.2849999999999,Naive Forecast
12,38,686208.27,5513.123401717562,6769.723125000004,11014.188125,Historical Mean
12,40,589727.36,1870.9356488549633,3271.0874999999983,4165.901250000001,Historical Mean
12,41,16840.03,561.6397757633587,888.706875,347.50625,Seasonal Naive
12,42,79526.54000000001,639.3382156488548,1224.0387500000004,439.25750000000016,Seasonal Naive
12,44,86371.33,746.1153387404581,941.4881249999999,623.2881249999998,Seasonal Naive
12,45,139.0,110.93962962962964,139.0,110.93962962962964,Historical Mean
12,46,393064.13000000006,844.2781536259556,1618.6993749999976,1918.9212500000008,Historical Mean
12,49,0.0,29.16696428571429,2.97,29.16696428571429,Naive Forecast
12,52,36676.1,919.5758492366413,439.57749999999993,791.84875,Naive Forecast
12,54,410.6,88.85567999999999,32.57066666666667,46.994666666666674,Naive Forecast
12,55,109970.39,5416.388563931297,960.3193749999999,1478.8400000000001,Naive Forecast
12,56,2225.82,880.4761545801524,233.40375000000006,168.189375,Seasonal Naive
12,58,49910.0,1430.0323599999997,1354.375,2438.75,Naive Forecast
12,59,2905.18,1089.9423377862597,49.80624999999999,240.211875,Naive Forecast
12,60,3986.0,97.62729007633587,165.125,140.375,Historical Mean
12,67,63035.69,1118.057485687023,761.4756249999996,329.51687500000014,Seasonal Naive
12,71,82813.20000000001,733.3449999999999,733.3449999999998,779.3806250000002,Naive Forecast
12,72,565583.09,14284.931245229012,2924.378125000002,4680.915000000001,Naive Forecast
12,74,189293.86,1770.8393225190823,1578.5912499999993,1769.0800000000002,Naive Forecast
12,79,507134.28,1737.6310782442747,1874.8337500000002,1584.4287499999987,Seasonal Naive
12,80,2200.43,151.60985949612405,196.62187500000002,170.60937499999997,Historical Mean
12,81,85828.16,361.387242366412,650.82375,330.2424999999998,Seasonal Naive
12,82,186278.84000000003,823.4891125954193,725.0837499999996,1352.89,Naive Forecast
12,83,2817.7,47.46716603053436,119.23625000000001,66.295625,Historical Mean
12,85,19575.320000000003,631.4315458015266,687.1575000000001,496.41812500000003,Seasonal Naive
12,87,161230.71999999997,2112.9578721374046,1322.480000000001,2156.7381249999994,Naive Forecast
12,90,139275.75,787.8051956106865,890.8156250000006,509.5893749999998,Seasonal Naive
12,91,79336.40000000001,484.93321564885485,930.1324999999999,373.26562499999994,Seasonal Naive
12,92,299850.95,1523.2688597328245,2807.8256250000004,1554.9868749999998,Historical Mean
12,93,7485.54,155.42686068702298,144.43250000000003,76.465,Seasonal Naive
12,94,1396.95,240.6499473684211,132.737,180.112,Naive Forecast
12,95,502045.42000000004,2641.564284351146,3066.505,2162.1131250000008,Seasonal Naive
12,96,24.97,7.127000000000001,4.816363636363636,7.127000000000001,Naive Forecast
12,97,29198.47,251.0792891221374,388.91562500000015,305.54625,Historical Mean
12,98,5802.219999999999,307.2152003816793,92.24874999999997,331.93125000000003,Naive Forecast
12,99,29.88,14889.931517877221,14889.931517877221,14889.931517877221,Historical Mean
13,1,512727.4199999999,11198.286860687022,7120.758750000003,2272.0806249999996,Seasonal Naive
13,2,941659.76,4834.930877862598,4291.322500000002,4706.365625000002,Naive Forecast
13,3,536377.7599999999,42340.252633587785,38530.56375,37759.146875,Seasonal Naive
13,4,547679.73,4861.310472328245,3195.080624999999,3664.903125000001,Naive Forecast
13,5,594699.0499999999,13992.023602099236,16220.510625000003,8962.41125,Seasonal Naive
13,6,64303.5,3177.649265267176,965.3662500000003,1414.13,Naive Forecast
13,7,535403.2,16065.622919847327,3845.1749999999984,3124.711875,Seasonal Naive
13,8,441888.98,1399.5524236641222,2469.9087500000023,1992.4931250000016,Historical Mean
13,9,468829.4,5457.002156488548,13273.340000000002,3369.2599999999984,Seasonal Naive
13,10,386714.87,3035.055462786261,2582.5906249999985,2777.3675000000003,Naive Forecast
13,11,245799.51000000004,1307.3127528625953,1351.3568749999997,2819.001875,Historical Mean
13,12,99630.63,397.8992986641226,564.5656249999995,1060.4006249999998,Historical Mean
13,13,618490.7599999999,5886.040438931297,3340.2487499999997,3222.6524999999992,Seasonal Naive
13,14,305296.09,2502.315625,2788.8606249999993,4491.063749999999,Historical Mean
13,16,148200.99,10492.105453244278,12517.320625,1521.7375,Seasonal Naive
13,17,201254.69999999995,1765.2636641221377,2330.3512499999997,1808.2300000000005,Historical Mean
13,18,169631.67,14486.331704892966,14208.542500000001,3318.468333333333,Seasonal Naive
13,19,37896.579999999994,1140.0464885496183,422.41750000000013,1568.075,Naive Forecast
13,20,101194.43000000001,1672.414375,1707.7706249999997,1946.4912499999996,Historical Mean
13,21,96688.08000000002,1020.085209923664,1084.39875,484.81562500000007,Seasonal Naive
13,22,200452.06000000006,1454.924370229007,1429.715,2478.7699999999995,Naive Forecast
13,23,353723.39999999997,2854.9849999999997,2920.1187500000005,5710.176874999999,Historical Mean
13,24,151346.63999999998,4918.6156011450375,4344.6975,5890.56375,Naive Forecast
13,25,187355.01,2288.0700906488555,3671.9693750000006,3478.448750000001,Historical Mean
13,26,156699.4,1399.1555057251908,2097.33,1459.1212500000001,Historical Mean
13,27,35897.32,509.9217461832061,942.9725000000002,1006.6475000000003,Historical Mean
13,28,14669.94,563.9323759541985,412.07500000000005,195.15125,Seasonal Naive
13,29,72634.81000000001,452.49236164122135,756.5081249999996,878.33625,Historical Mean
13,30,51778.05000000001,402.47187499999995,411.7581249999999,642.996875,Historical Mean
13,31,69041.13,2656.301569656489,2103.793125,2734.103124999999,Naive Forecast
13,32,114358.76,826.5259160305338,1625.4049999999995,1478.3043749999995,Historical Mean
13,33,155382.51,4046.9957490458014,3401.6656250000005,4384.3625,Naive Forecast
13,34,240450.19999999998,2155.4517652671757,3141.3450000000003,5325.368750000001,Historical Mean
13,35,34082.05,977.6672948473283,624.880625,624.0324999999999,Seasonal Naive
13,36,9438.92,1930.7407061068707,469.30750000000006,2651.2443750000007,Naive Forecast
13,37,41432.5,149.5575,404.15375,183.806875,Historical Mean
13,38,1072342.64,5429.805038167937,6163.256250000002,7134.055625,Historical Mean
13,40,961142.19,2886.386521946566,2229.1743750000023,5544.53125,Naive Forecast
13,41,45888.130000000005,1433.832523854962,1822.136875,1121.873125,Seasonal Naive
13,42,99912.23000000001,654.067123091603,475.30562500000013,455.16625000000005,Seasonal Naive
13,44,121892.74,932.170095419847,839.065,695.0025000000002,Seasonal Naive
13,45,215.04000000000002,10.923765060240964,13.447500000000002,16.651852409638554,Historical Mean
13,46,470112.37000000005,2221.724394083968,5107.819374999999,2914.7918749999985,Historical Mean
13,47,0.0,256.7711111111111,20.0,256.7711111111111,Naive Forecast
13,48,13933.0,604.1332395833334,980.0,581.5993333333333,Seasonal Naive
13,49,105566.11,1748.2239360687017,3797.4356250000005,1904.8443749999997,Historical Mean
13,50,24629.5,510.5780057251909,505.03125,625.28125,Naive Forecast
13,52,46460.94,910.9163740458016,1278.47875,931.5549999999998,Historical Mean
13,54,349.34000000000003,96.73438759689923,21.537333333333336,43.535999999999994,Naive Forecast
13,55,155031.11000000002,7964.996483778628,2294.064375000001,1954.8662499999998,Seasonal Naive
13,56,28604.92,4769.327290076336,287.90374999999995,654.3499999999999,Naive Forecast
13,58,132512.97,4143.155892175572,2777.060625,3184.75,Naive Forecast
13,59,4366.66,1044.3306965648856,88.41375000000002,186.94000000000003,Naive Forecast
13,60,10241.4,107.2642175572519,112.4625,141.7375,Historical Mean
13,67,170443.47999999998,2510.882080152671,831.6750000000002,1384.2274999999995,Naive Forecast
13,71,109638.56000000001,1152.7869942748089,1678.1725000000001,1060.5462500000003,Seasonal Naive
13,72,818115.15,9869.479623091605,4117.305624999997,7056.706249999997,Naive Forecast
13,74,395820.95,6347.121235687025,4999.2456250000005,3779.1618750000025,Seasonal Naive
13,79,632507.65,4438.975577290077,8512.294375,4535.7193750000015,Historical Mean
13,80,232975.61000000002,880.249041030534,767.4468749999996,1574.4587500000002,Naive Forecast
13,81,419881.2,2766.2661354961842,1727.2349999999992,1707.340624999998,Seasonal Naive
13,82,383333.82,1747.8463263358774,1773.0587499999995,2779.7881249999996,Historical Mean
13,83,52415.06000000001,731.7586736641226,281.77875,305.8450000000001,Naive Forecast
13,85,48124.61,974.8115314885504,915.7868750000004,669.3625000000001,Seasonal Naive
13,87,231766.47999999998,4521.436488549619,612.6999999999996,2413.3093749999994,Naive Forecast
13,90,1496179.7,10409.94474236641,6490.440000000002,4582.099374999999,Seasonal Naive
13,91,996457.9999999999,3118.0472519083896,2779.7599999999993,3153.6037499999984,Naive Forecast
13,92,2130761.2399999998,18135.222919847314,8408.631249999991,14694.877499999997,Naive Forecast
13,93,635798.14,4615.410038167942,2938.670000000001,2146.675625,Seasonal Naive
13,94,929998.04,2324.458530534347,9197.42,4073.843750000001,Historical Mean
13,95,1733157.58,11936.876145038168,9801.365000000009,7074.983125000001,Seasonal Naive
13,96,120366.93999999999,1262.9783206106865,792.1750000000001,518.6506249999998,Seasonal Naive
13,97,362376.71,3366.881044847329,1232.8456250000002,1803.121875,Naive Forecast
13,98,178025.77000000002,1395.776722328244,1249.2468749999998,735.8568750000001,Seasonal Naive
13,99,1700.08,781.6398190045248,146.87230769230771,324.5462443438914,Naive Forecast
14,1,283934.83999999997,11203.498492366412,4248.3,3512.50625,Seasonal Naive
14,2,769427.5900000001,12921.907800572522,4905.929375,15184.352499999997,Naive Forecast
14,3,342647.55,28712.56511927481,25498.903125,7456.55,Seasonal Naive
14,4,516914.33999999997,8870.452395038166,4227.809999999999,10248.396875000002,Naive Forecast
14,5,286342.26,10755.573272900763,9384.40375,3721.633125,Seasonal Naive
14,6,44014.77,3720.0890887404585,627.2218749999998,1564.595625,Naive Forecast
14,7,409627.23,21623.773964694654,4910.083124999999,8048.4506249999995,Naive Forecast
14,8,536687.46,9134.833864503817,2232.5387500000006,11067.845000000001,Naive Forecast
14,9,194028.26,6490.493740458014,3849.5474999999997,5339.4106249999995,Naive Forecast
14,10,186313.15000000002,5088.39915553435,1702.5706250000003,5046.487499999999,Naive Forecast
14,11,180930.29,4730.466579198473,3524.588125,3035.40625,Seasonal Naive
14,12,56501.590000000004,812.3731822519085,285.7143750000001,862.3318749999999,Naive Forecast
14,13,628035.99,6669.130472328246,3124.233125000002,11693.219374999997,Naive Forecast
14,14,226763.2,5421.071469465651,2031.22875,3964.2975,Naive Forecast
14,16,125340.73000000001,19899.97861164122,12023.129374999999,3963.4862500000004,Seasonal Naive
14,17,232818.6,3015.1942366412222,3464.197500000002,2321.815625,Seasonal Naive
14,18,107306.95,11175.905806818182,6755.634375,2796.5309602272728,Seasonal Naive
14,19,22332.660000000003,860.1564599236641,216.52374999999995,718.9568750000002,Naive Forecast
14,20,107701.25,2157.402533396947,1601.819375,1666.070625,Naive Forecast
14,21,81099.12999999999,1961.1048711832066,528.464375,1554.3987500000003,Naive Forecast
14,22,183806.00999999998,3031.284747137405,2693.190625,2187.4818750000004,Seasonal Naive
14,23,346480.76999999996,6076.685291030539,4952.349375000001,4887.82875,Seasonal Naive
14,24,110896.95999999999,3634.981564885496,4551.14875,2523.9718749999993,Seasonal Naive
14,25,139106.97,2506.1224093511446,2414.2268750000003,3674.5081250000003,Naive Forecast
14,26,137614.66999999998,2218.9567318702293,4246.774375,1441.26625,Seasonal Naive
14,27,26996.27,410.9923998091603,940.534375,464.83874999999995,Historical Mean
14,28,11681.369999999999,520.7778101145037,403.50312500000007,117.08562500000006,Seasonal Naive
14,29,89693.42,2300.5284828244285,787.58125,1185.303125,Naive Forecast
14,30,58324.439999999995,1723.190209923664,798.4950000000001,1336.3637500000002,Naive Forecast
14,31,53408.28999999999,3116.413697519084,3049.3068749999993,1926.3793750000002,Seasonal Naive
14,32,98438.99999999999,4891.4802862595425,878.6949999999997,2218.7575,Naive Forecast
14,33,118564.15000000001,3127.835739503816,3548.4956249999996,2746.239375,Seasonal Naive
14,34,251978.68,3947.5648091603043,1480.49125,1721.4893749999997,Naive Forecast
14,35,38928.5,1051.9667461832062,590.1437500000001,1085.3125,Naive Forecast
14,36,14630.460000000003,2443.3803721374043,715.6400000000001,548.410625,Seasonal Naive
14,38,993446.52,24925.03772900763,8358.122500000001,20804.011875,Naive Forecast
14,40,802708.4800000002,14882.482041984731,19387.625,14944.215625,Historical Mean
14,41,49156.21,754.6137738549618,1019.3881250000001,1557.7968749999998,Historical Mean
14,42,77771.03,1417.066865458015,365.0768750000001,1742.2262499999997,Naive Forecast
14,44,55755.030000000006,1162.893888358779,540.6768749999999,792.850625,Naive Forecast
14,46,303442.78,7293.666097328243,2646.156249999998,2900.845,Naive Forecast
14,49,138933.41,1421.473354007633,1629.365625,1590.8937500000002,Historical Mean
14,50,21348.0,660.5914122137403,770.625,362.3125,Seasonal Naive
14,51,50.5,27.14663942798774,4.409090909090909,17.73922369765066,Naive Forecast
14,52,23345.0,452.77197519083984,402.64500000000004,819.334375,Naive Forecast
14,54,177.44,128.95536075036077,10.82909090909091,241.31090909090906,Naive Forecast
14,55,115696.73000000001,6523.361913167939,3098.571874999999,2944.2237500000006,Seasonal Naive
14,56,18789.46,4816.792814885497,462.82875,1033.14,Naive Forecast
14,58,174029.0,6122.306622137406,6958.8125,7627.09375,Historical Mean
14,59,2956.8999999999996,1209.3863454198472,44.94750000000001,230.56687499999995,Naive Forecast
14,60,3573.0,108.67677480916029,83.8125,70.88749999999999,Seasonal Naive
14,67,120987.55999999998,5046.054541984733,867.9324999999995,1114.063125,Naive Forecast
14,71,93800.79999999999,1833.486488549618,1577.1787499999998,1717.1318749999998,Naive Forecast
14,72,877184.61,22924.44676049619,13104.615624999997,17054.325000000004,Naive Forecast
14,74,240006.31999999998,4989.2455152671755,3647.397499999999,6778.86875,Naive Forecast
14,79,378422.23,5198.791779580153,3517.4293749999997,3875.393125,Naive Forecast
14,80,358244.06000000006,5389.856116412213,1985.4537500000008,8471.112499999997,Naive Forecast
14,81,382677.43,7859.197972328246,3002.751875,9777.42625,Naive Forecast
14,82,271579.93,4357.05241889313,2943.7643750000007,5157.77125,Naive Forecast
14,83,103371.35999999999,1975.4811068702288,1652.2237499999999,1402.51125,Seasonal Naive
14,85,21962.019999999997,508.07142175572517,294.25249999999994,438.4312500000002,Naive Forecast
14,87,215985.52999999997,1756.5501574427483,1671.5706250000003,2335.8975,Naive Forecast
14,90,1087497.36,14985.961221374047,6779.1475,22636.23125,Naive Forecast
14,91,891591.5,15002.017395038172,7446.226249999999,14602.738125000002,Naive Forecast
14,92,1864360.45,24325.984985687028,17103.374375000007,30236.085,Naive Forecast
14,93,596250.22,10483.035734732828,6205.068749999998,14864.456875000002,Naive Forecast
14,94,605203.86,14542.812967557256,2066.77875,12535.210625000003,Naive Forecast
14,95,1381439.9900000002,27863.11228530533,9067.063125,30874.78375000001,Naive Forecast
14,96,11.37,4.226,8.709999999999999,4.226,Historical Mean
14,97,251796.19,4484.132323473284,3229.480625,5656.333125,Naive Forecast
14,98,168090.57,3754.3932681297715,1331.6318750000003,3835.68375,Naive Forecast
14,99,2230.5699999999997,631.2894523809524,312.43916666666667,320.62711904761903,Naive Forecast
15,1,144651.11,3526.4146230916035,2623.6543749999996,741.815625,Seasonal Naive
15,2,296348.44,2262.174561068701,2632.1624999999995,2057.6693750000004,Seasonal Naive
15,3,200102.44999999998,12469.561703244275,11260.524375,1282.256250000001,Seasonal Naive
15,4,160010.7,1115.7832919847326,1215.1875000000005,516.2799999999999,Seasonal Naive
15,5,148434.6,5260.235295801526,4077.8449999999993,1972.2556250000002,Seasonal Naive
15,6,26684.72,2361.1851526717555,761.3612499999999,1099.9624999999999,Naive Forecast
15,7,189470.96000000005,7185.119713740454,1202.9887500000004,1716.3625,Naive Forecast
15,8,246183.25000000003,409.8443082061058,932.3468749999997,559.0962499999994,Historical Mean
15,9,199470.29,2367.864708969466,6436.385624999998,2195.5387500000006,Seasonal Naive
15,10,129066.98999999999,959.7897471374046,401.4356250000002,884.7299999999999,Naive Forecast
15,11,127016.88,3599.7017557251907,3518.829999999999,1161.11625,Seasonal Naive
15,12,45800.86,617.7941889312978,681.4762500000002,308.5318750000001,Seasonal Naive
15,13,226066.48,1293.8726240458016,1629.1700000000003,888.8887500000008,Seasonal Naive
15,14,124564.43000000001,2989.34272423664,957.1356250000002,1255.675625,Naive Forecast
15,16,94288.57,6837.198516221373,8851.481875000001,827.9712499999999,Seasonal Naive
15,17,130283.53,995.4559017175568,834.5868749999997,1201.4300000000003,Naive Forecast
15,18,23700.46,5017.281428571429,1694.76,356.8971428571429,Seasonal Naive
15,19,12839.119999999999,182.70982824427477,386.22499999999997,156.980625,Seasonal Naive
15,20,49846.960000000014,485.60875,582.1012499999997,289.34000000000026,Seasonal Naive
15,21,34037.77,310.2660734732822,226.1306250000001,410.5937500000001,Naive Forecast
15,22,99510.84,632.7339599236641,831.3912500000002,1112.716875,Historical Mean
15,23,228215.55,2703.5370944656515,1829.5568750000007,2304.174375000001,Naive Forecast
15,24,68295.27,2123.40510019084,2749.094375,1198.8062500000003,Seasonal Naive
15,25,98865.58,1173.9104484732825,1927.00875,976.8931249999996,Seasonal Naive
15,26,60133.950000000004,1039.528897900763,2068.671875,1137.5299999999997,Historical Mean
15,27,17540.460000000003,200.4401526717558,249.01124999999996,209.11499999999995,Historical Mean
15,28,7151.28,239.35845419847328,291.04499999999996,82.526875,Seasonal Naive
15,29,48199.23,690.1297089694662,855.2506249999997,729.22875,Historical Mean
15,30,31609.2,680.8902290076334,764.9599999999999,610.2475,Seasonal Naive
15,31,33412.65,1168.0089456106875,1333.609375,873.2000000000003,Seasonal Naive
15,32,47783.79999999999,1183.0243511450385,487.67125000000004,444.08187499999997,Seasonal Naive
15,33,64078.17999999999,1779.6591603053432,2289.3537499999998,843.8993750000002,Seasonal Naive
15,34,133948.87,3147.311674618321,1293.3143749999997,1937.2593749999999,Naive Forecast
15,35,24608.38,695.606421755725,364.11499999999995,751.2612499999999,Naive Forecast
15,36,11404.31,619.3903578244274,816.614375,358.74749999999995,Seasonal Naive
15,38,580754.09,7034.199546755727,8160.941874999997,5824.651874999998,Seasonal Naive
15,40,363940.72,1121.7050095419847,960.1075000000003,1209.3406249999994,Naive Forecast
15,41,26793.649999999994,1140.9752146946566,946.1006250000002,688.379375,Seasonal Naive
15,42,45268.62999999999,296.7716459923665,301.56937500000004,394.4324999999999,Historical Mean
15,44,42240.96000000001,271.53712786259536,411.34375000000017,411.799375,Historical Mean
15,46,128747.12,1817.92447519084,1460.4537500000006,1079.2306250000001,Seasonal Naive
15,49,126951.55000000002,1637.5668750000002,1650.8981250000002,1662.7768750000002,Historical Mean
15,50,29574.5,300.9636545801525,594.78125,787.40625,Historical Mean
15,52,16443.879999999997,224.94393129771,589.09,224.29562500000003,Seasonal Naive
15,54,138.56,28.17856565656566,22.36888888888889,19.35276767676768,Seasonal Naive
15,55,45928.85999999999,3206.247452290076,678.6924999999999,955.1143750000001,Naive Forecast
15,56,26988.749999999996,1237.7195372137405,1487.8481249999998,365.3499999999999,Seasonal Naive
15,58,6570.0,482.20392156862744,949.6666666666666,468.643137254902,Seasonal Naive
15,59,1295.3300000000002,253.26183683206105,36.61687499999999,75.199375,Naive Forecast
15,60,1196.0,51.125,51.125,70.89999999999999,Historical Mean
15,67,57490.619999999995,1737.9676431297712,523.0350000000001,300.31937500000004,Seasonal Naive
15,71,48722.31,578.2118750000001,1072.0043749999995,705.1743750000003,Historical Mean
15,72,380441.87,12005.456140267175,3110.463125,6128.680000000001,Naive Forecast
15,74,165859.29,2294.10580629771,2288.920624999999,854.6862499999997,Seasonal Naive
15,79,94831.20000000001,573.7479293893127,505.29999999999984,722.7949999999996,Naive Forecast
15,80,712.46,23.559133858267714,21.65,44.32,Naive Forecast
15,81,50667.59,283.889651717557,327.0081250000001,299.72375,Historical Mean
15,82,117346.31999999999,919.8751335877856,444.1812500000002,798.3856250000002,Naive Forecast
15,83,2651.4800000000005,125.34730916030534,59.92,76.54250000000002,Naive Forecast
15,85,35189.83,512.7136307251911,363.14562500000005,614.484375,Naive Forecast
