Store,Dept,Demand,Fulfilled,Lost_Sales,Average_Inventory,Total_Cost,Fill_Rate
20.0,16.0,44300.42,44300.42,0.0,2647.6270164688867,18533.389115282207,1.0
20.0,17.0,135727.02,134496.81610946558,1230.2038905344234,1206.0007698427685,14593.024841571496,0.9909361902255394
20.0,18.0,101301.6,96981.93192647718,4319.668073522822,2633.619786505681,40033.678873153876,0.9573583430713549
20.0,19.0,0.0,0.0,0.0,1731.4600451508968,5194.38013545269,
20.0,20.0,39512.67,39512.67,0.0,1339.7317717194871,9378.12240203641,1.0
20.0,21.0,84854.13,84854.13,0.0,1111.0076056867294,7777.053239807106,1.0
20.0,22.0,100428.19,98630.70114072761,1797.4888592723764,1145.1867394165508,17003.751472277738,0.9821017499242753
20.0,23.0,233697.2,227629.82457568895,6067.375424311045,4018.964532399236,58469.62884834988,0.9740374492107263
20.0,24.0,55392.15,55392.15,0.0,1348.9811172271163,9442.867820589814,1.0
20.0,25.0,113792.37999999999,113183.80307129641,608.5769287035873,1506.3819879550017,13587.55855920295,0.9946518657162845
20.0,26.0,106237.87,104132.09322860536,2105.7767713946414,551.5021469486635,14389.398885613851,0.9801786616072532
20.0,27.0,18153.31,18153.31,0.0,936.2683970617773,6553.878779432441,1.0
20.0,28.0,7673.7,7673.7,0.0,817.1132830844932,5719.792981591452,1.0
20.0,29.0,52776.12,52301.14357006448,474.97642993551744,1403.9760665130198,12202.714615268727,0.9910001639011067
20.0,30.0,30415.86,30310.553006832906,105.30699316709524,1291.6884819375064,9568.35433939802,0.9965377604589483
20.0,31.0,22330.94,22330.94,0.0,1242.4089857041643,8696.86289992915,1.0
20.0,32.0,78963.81999999999,78151.74251038849,812.0774896115163,1049.101022759202,11404.094607371995,0.9897158282158651
20.0,33.0,56302.11,56230.861525994376,71.2484740056243,1287.4502711085026,9368.39426778764,0.9987345327909447
20.0,34.0,132734.18,130600.98064580679,2133.1993541932097,1404.0462759691145,20494.32070274985,0.9839287864347134
20.0,35.0,37172.01,36379.94977193359,792.0602280664061,936.4993440560655,10515.79654872449,0.9786920258531511
20.0,36.0,13853.18,12777.46128821769,1075.718711782311,952.5462387623119,12046.417230247736,0.9223486079165715
20.0,37.0,31334.72,31245.203281619026,89.51671838097536,722.5691362564393,5505.567545699952,0.9971432098840847
20.0,38.0,802941.78,790898.3550848735,12043.424915126525,5311.680104371067,97398.88530623009,0.9850008740171342
20.0,40.0,618536.4299999999,615575.6943704305,2960.7356295694626,1180.5065631458524,23067.22408986828,0.9952133205321967
20.0,41.0,64611.020000000004,63845.20682073908,765.8131792609256,1613.1682728288547,15121.243806106613,0.9881473287488585
20.0,42.0,66300.98,66300.98,0.0,728.4796166609207,5099.357316626445,1.0
20.0,44.0,65070.17,64774.00190713135,296.1680928686492,403.78272974560394,4307.319572562474,0.9954484813414711
20.0,46.0,202577.87,202577.87,0.0,1528.3634100796407,10698.543870557485,1.0
20.0,47.0,38.0,38.0,0.0,1042.707591318685,2085.41518263737,1.0
20.0,48.0,36450.0,22156.71120177964,14293.288798220363,606.7705013506157,75713.83750055611,0.607865876592034
20.0,49.0,147435.44,141259.0449571948,6176.39504280519,1529.8642480338178,41591.024950262676,0.9581077992997803
20.0,50.0,17301.18,17301.18,0.0,1127.1682536737983,7890.177775716588,1.0
20.0,52.0,23513.36,23513.36,0.0,1000.6194270716878,7004.335989501815,1.0
20.0,54.0,185.8,185.8,0.0,895.87929987364,5375.27579924184,1.0
20.0,55.0,100288.06,99839.61622800844,448.44377199155133,1548.673279596067,13082.931817130226,0.9955284430470431
20.0,56.0,17901.86,17792.780417420752,109.07958257924656,569.0566631949515,4528.7945552608935,0.9939068017189695
20.0,58.0,38720.0,36045.900089041366,2674.0999109586337,972.9736627486318,20181.315194033592,0.930937502299622
20.0,59.0,3012.48,3012.48,0.0,781.7863280792083,5472.504296554458,1.0
20.0,60.0,4167.0,4167.0,0.0,702.1682295027578,4915.177606519304,1.0
20.0,67.0,105323.92,104768.95210205566,554.9678979443415,419.9110497245721,5714.216837793712,0.9947308465356745
20.0,71.0,44933.3,44933.3,0.0,947.0726658482197,6629.508660937538,1.0
20.0,72.0,589063.0700000001,528488.5987149266,60574.47128507342,10057.148426651844,373272.39541193005,0.8971681058106844
20.0,74.0,143467.77000000002,141310.5143222817,2157.2556777182945,1609.729068161177,22054.38186571971,0.9849634821973025
20.0,79.0,259478.28,251209.8631945347,8268.416805465291,2283.682182405696,57327.859304166326,0.9681344550092389
20.0,80.0,292705.08,287706.6489890209,4998.431010979082,1174.6427805723017,33214.65451890152,0.9829233199130705
20.0,81.0,253680.0,253309.5578397152,370.4421602847797,960.0322597793056,8572.436619879038,0.998539726583551
20.0,82.0,212673.05,210065.90246978978,2607.1475302102335,401.41928532416154,15845.672648320298,0.9877410535551627
20.0,83.0,35295.840000000004,35295.840000000004,0.0,886.2211200518116,6203.547840362681,1.0
20.0,85.0,31337.190000000002,31231.23093124685,105.95906875315268,641.7954280973844,5022.363340447454,0.9966187437752666
20.0,87.0,340646.79000000004,325194.017019917,15452.77298008297,2374.204590958855,93883.29703712683,0.95463696287852
20.0,90.0,684200.85,681446.0342582355,2754.8157417645125,1453.1323793834538,23946.00536450674,0.995973673897417
20.0,91.0,540315.18,540210.0442151868,105.13578481317381,1407.237286656388,10376.339930660586,0.9998054176734157
20.0,92.0,1227314.69,1221693.489991698,5621.200008301996,4300.191914092987,58207.34344016088,0.9954199195576303
20.0,93.0,369492.54,368619.93372314505,872.6062768549455,2404.40445204755,21193.862548607576,0.9976383656437152
20.0,94.0,420632.54,416653.7680448983,3978.771955101707,516.7046307020054,23510.792190422573,0.9905409791760246
20.0,95.0,1039736.88,1039620.1183702471,116.76162975287298,3986.2795222453797,28487.764804482023,0.9998877007904606
20.0,96.0,74.87,74.87,0.0,1139.2835751965322,5696.417875982661,1.0
20.0,97.0,180734.29,178289.31303205618,2444.976967943814,674.9083176769517,16949.243063457732,0.9864719806742603
20.0,98.0,144106.42,139735.61153719015,4370.808462809862,335.0666932412584,24199.50916673812,0.9696695784767267
20.0,99.0,889.96,889.96,0.0,717.2414040751958,2868.965616300783,1.0
21.0,1.0,96046.78,96046.78,0.0,1805.293397679159,12637.053783754112,1.0
21.0,2.0,308642.09,308642.09,0.0,2902.210679221314,20315.4747545492,1.0
21.0,3.0,73510.39,73510.39,0.0,4129.166025716965,28904.162180018757,1.0
21.0,4.0,117074.76,117074.76,0.0,1441.6540709866624,10091.578496906637,1.0
21.0,5.0,90121.59,83057.81136023322,7063.778639766782,1411.5631947054374,45199.83556177197,0.9216194627750489
21.0,6.0,13746.13,13746.13,0.0,900.8656862892982,6306.059804025087,1.0
21.0,7.0,125258.9,117889.00600791603,7369.893992083958,2898.0765084588243,57136.00551963156,0.9411627118545352
21.0,8.0,107548.54,107548.54,0.0,1066.9426242414888,7468.598369690422,1.0
21.0,9.0,99646.03,95483.8722966193,4162.1577033807025,509.33343513491855,24376.122562847944,0.9582305717209135
21.0,10.0,92412.89,91810.08254925275,602.8074507472575,738.9638233558986,8186.784017227577,0.9934770198102533
21.0,11.0,69426.93,67936.67148539591,1490.2585146040856,795.075786866065,13016.823081082883,0.9785348637106079
21.0,12.0,19175.2,19175.2,0.0,773.494749182976,5414.4632442808315,1.0
21.0,13.0,180979.0,180703.90588211842,275.09411788157377,1630.7416369483242,12790.662048046139,0.9984799666376675
21.0,14.0,85709.0,84787.29818095142,921.7018190485906,821.7222368548228,10360.564753226712,0.9892461489569522
21.0,16.0,17876.57,17876.57,0.0,1337.741850245513,9364.19295171859,1.0
21.0,17.0,39041.3,39041.3,0.0,947.338804917947,6631.371634425629,1.0
21.0,18.0,39341.2,34689.74299339027,4651.457006609733,141.43008514714595,24247.295629078686,0.8817662652229792
21.0,19.0,12272.48,12272.48,0.0,815.970085970234,5711.7906017916375,1.0
21.0,20.0,29467.1,29467.1,0.0,822.7259820457202,5759.081874320042,1.0
21.0,21.0,20773.99,20773.99,0.0,883.9473698644681,6187.631589051277,1.0
21.0,22.0,45724.36,45099.654145920824,624.7058540791768,1013.389298987071,10217.254363305381,0.9863375702999632
21.0,23.0,224183.84999999998,212821.0254014869,11362.824598513082,3137.7473652620224,78778.35454939956,0.9493147048794413
21.0,24.0,60771.0,58622.72439197122,2148.2756080287836,1472.5774689239404,21049.4203226115,0.9646496584221294
21.0,25.0,109405.93,108317.51355817138,1088.4164418286164,1247.9263251038622,14177.566484870116,0.9900515772606786
21.0,26.0,77457.36,71506.95120044373,5950.408799556275,1002.3937164572445,36768.80001298209,0.9231782647955433
21.0,27.0,10750.16,10671.754851716229,78.40514828377172,654.9959009905945,4976.99704835302,0.992706606386903
21.0,28.0,3998.71,3998.71,0.0,837.7762228619514,5864.43356003366,1.0
21.0,29.0,30174.89,30174.89,0.0,736.6772354500081,5156.740648150057,1.0
21.0,30.0,27643.760000000002,27556.527354177095,87.2326458229063,698.8523259438036,5328.129510721157,0.9968444001169556
21.0,31.0,22699.02,22699.02,0.0,954.8229579749368,6683.760705824558,1.0
21.0,32.0,36915.97,36060.61213014082,855.3578698591828,1032.5485169183066,11504.62896772406,0.9768295978716208
21.0,33.0,54304.770000000004,51333.18568296664,2971.5843170333574,1468.0843799428096,25134.512244766454,0.9452794972332382
21.0,34.0,116797.26000000001,112140.90211870418,4656.3578812958185,1058.54738053805,30691.62107024544,0.9601329870127447
21.0,35.0,14367.36,14367.36,0.0,737.5510369889962,5162.857258922973,1.0
21.0,36.0,8126.120000000001,7309.953863215865,816.1661367841357,609.1104695538971,8344.603970797958,0.8995626280704523
21.0,38.0,211991.93,209535.36169918135,2456.568300818657,2933.9589689967024,32820.554287070205,0.9884119725650942
21.0,40.0,262916.14,259730.74953089995,3185.3904691000353,1618.5392734212728,27256.727259449086,0.9878843859905289
21.0,41.0,21524.55,21524.55,0.0,1232.9065237813695,8630.345666469586,1.0
21.0,42.0,38542.31,37262.310012754926,1279.9999872450753,603.8142836450885,10626.699921740996,0.966789743862133
21.0,44.0,32921.4,32374.49023933189,546.9097606681098,509.8090870668597,6303.212412808567,0.9833874087776306
21.0,46.0,115095.48999999999,114636.76732613076,458.7226738692407,1057.7322371807234,9697.739029611266,0.9960144166042542
21.0,49.0,72394.3,68440.03234441207,3954.2676555879298,781.6997750535382,25243.23670331442,0.945378743138784
21.0,52.0,15761.64,15356.450837870709,405.18916212929116,871.0074819002442,8122.998183948166,0.9742927029084987
21.0,54.0,144.52,144.52,0.0,795.8489755709147,3183.395902283659,1.0
21.0,55.0,37415.86,37415.86,0.0,1005.2260407536794,7036.582285275756,1.0
21.0,56.0,7589.67,7589.67,0.0,637.8300403380182,4464.8102823661275,1.0
21.0,58.0,5160.0,5160.0,0.0,690.8235343149626,3454.117671574813,1.0
21.0,59.0,1395.23,1395.23,0.0,678.495228512393,4749.466599586752,1.0
21.0,60.0,1287.0,1287.0,0.0,692.3665508953766,4846.565856267636,1.0
21.0,67.0,28992.56,28821.35858039915,171.2014196008513,542.1011882467749,4650.71541573168,0.9940949878313314
21.0,71.0,26591.399999999998,26591.399999999998,0.0,1157.791874164323,8104.543119150261,1.0
21.0,72.0,240638.59,222907.06550040987,17731.524499590134,5766.162818238008,129020.76222561672,0.9263147091262871
21.0,74.0,64003.16,64003.16,0.0,1114.1016729460348,7798.711710622243,1.0
21.0,79.0,131030.94,130971.88590826906,59.054091730937216,1215.7448452969422,8805.484375733282,0.9995493118516059
21.0,80.0,272.11,272.11,0.0,766.6201782871058,5366.34124800974,1.0
21.0,81.0,41722.65,41512.41157909414,210.23842090585276,288.6044712187981,3071.4234030608504,0.9949610482338525
21.0,82.0,93190.42,92043.90430679408,1146.5156932059163,1217.468363056943,14254.857007428182,0.9876970648570323
21.0,83.0,1108.48,1108.48,0.0,643.6526432370357,4505.56850265925,1.0
21.0,85.0,5867.57,5867.57,0.0,927.9411435094692,6495.588004566284,1.0
21.0,87.0,45454.55,44045.46302857121,1409.0869714287883,1096.829536068574,14723.24160962396,0.9690000897285577
21.0,90.0,74833.86,74833.86,0.0,797.7005273590823,5583.903691513577,1.0
21.0,91.0,44885.659999999996,44885.659999999996,0.0,867.2016152637285,6070.411306846099,1.0
21.0,92.0,172360.45,171998.3204449245,362.1295550755058,1572.3619500863726,12817.181425982137,0.9978989985517239
21.0,93.0,4230.57,4230.57,0.0,756.3685820488683,5294.580074342079,1.0
21.0,94.0,1419.65,1419.65,0.0,1301.811773888084,9112.682417216587,1.0
21.0,95.0,259398.97999999998,259232.37696498889,166.60303501111775,2354.0052687745547,17311.05205647747,0.9993577344251273
21.0,97.0,22138.71,22138.71,0.0,735.7152522087347,5150.006765461143,1.0
21.0,98.0,425.48,425.48,0.0,831.9205071102557,5823.44354977179,1.0
21.0,99.0,29.88,29.88,0.0,1023.2512062576258,1023.2512062576258,1.0
22.0,1.0,153611.91,153611.91,0.0,1955.437956183574,13688.065693285018,1.0
22.0,2.0,368225.79,362077.1295387087,6148.660461291271,2167.666801033927,45916.96991369384,0.983301928794039
22.0,3.0,60868.6,60868.6,0.0,2760.724768116818,19325.073376817723,1.0
22.0,4.0,234409.6,229567.5337003969,4842.066299603106,970.5887161553156,31004.45251110274,0.979343566562107
22.0,5.0,147715.14,142196.23979001518,5518.9002099848185,2342.21336710803,43989.99461968031,0.9626382223922014
22.0,6.0,21397.96,20927.061441435344,470.8985585646551,877.660788471867,8498.118312126346,0.9779932966243204
22.0,7.0,148370.67,142838.78129139353,5531.888708606479,2555.018065615529,45544.5700023411,0.9627157529948036
22.0,8.0,272057.63,268751.00610528485,3306.6238947151505,474.27556794106516,19853.04844916321,0.9878458696610892
22.0,9.0,150639.35,141722.16184606878,8917.188153931227,0.0,44585.94076965614,0.9408043903938033
22.0,10.0,127957.3,127519.48304584925,437.81695415074137,741.5211537130718,7379.73284674521,0.9965784136258677
22.0,11.0,68642.39,65013.71147674472,3628.6785232552756,1448.245998378217,28281.114604923896,0.9471364775723095
22.0,12.0,23869.17,23869.17,0.0,909.416647562962,6365.916532940734,1.0
22.0,13.0,274512.21,272444.2426595544,2067.9673404455752,1189.1674537904817,18664.008878761248,0.9924667564315423
22.0,14.0,107123.39,105447.38962343143,1676.000376568576,626.0690607049154,12762.485307777288,0.9843544871333089
22.0,16.0,44588.72,44588.72,0.0,1952.928768040326,13670.501376282282,1.0
22.0,17.0,97186.13,94272.77929118523,2913.3507088147744,612.3845422519428,18853.44533983747,0.9700229784968825
22.0,18.0,80669.6,66166.50574262341,14503.094257376586,763.5788099114187,77860.52295626287,0.8202161129176717
22.0,19.0,9932.76,9932.76,0.0,764.7553974491982,5353.287782144387,1.0
22.0,20.0,39873.44,39873.44,0.0,1249.9532165909384,8749.672516136568,1.0
22.0,21.0,33215.77,33171.824630999865,43.94536900013554,849.6647922161093,6167.380390513443,0.998676972745171
22.0,22.0,81179.93,78815.10665139498,2364.823348605023,1530.3527056988207,22536.585682916862,0.9708693595990411
22.0,23.0,200180.77,191010.1313599813,9170.638640018711,2403.79937810415,62679.7888468226,0.9541882137828788
22.0,24.0,59364.29,55245.911967821456,4118.378032178546,1462.1712781475285,30827.08910792543,0.9306253299386121
22.0,25.0,70449.03,68400.49152364905,2048.538476350952,1171.0034047908405,18439.716215290642,0.9709216936507011
22.0,26.0,77301.59,72488.24199968381,4813.3480003161785,685.5534988531593,28865.61449355301,0.9377328719847007
22.0,27.0,16373.92,16106.169167549786,267.75083245021506,556.4312476864565,5233.772896056271,0.983647725624028
22.0,28.0,7300.86,7300.86,0.0,673.1890608034724,4712.323425624307,1.0
22.0,29.0,50837.89,50344.397301123216,493.49269887678474,601.5068363694128,6678.011348969813,0.990292817052856
22.0,30.0,26602.760000000002,26602.760000000002,0.0,1178.3013856616376,8248.109699631463,1.0
22.0,31.0,19551.27,19551.27,0.0,814.2073576042657,5699.45150322986,1.0
22.0,32.0,33109.2,33109.2,0.0,1086.6087651405564,7606.261355983895,1.0
22.0,33.0,50938.909999999996,49789.590418599255,1149.3195814007468,915.9814769367742,12158.468245561155,0.9774372953523988
22.0,34.0,154403.08000000002,145436.80725922584,8966.272740774166,948.6284416917385,51471.762795713,0.9419294437599679
22.0,35.0,34730.49,33743.44494663273,987.0450533672702,668.7624236085118,9616.562232095934,0.9715798696371036
22.0,36.0,15816.78,15816.78,0.0,763.6672131556827,5345.670492089779,1.0
22.0,38.0,520698.75,505261.0358918493,15437.7141081507,4701.969882647697,110102.35971928737,0.9703519278505073
22.0,40.0,397586.59,396726.9873769173,859.6026230826683,1403.2395227348222,14120.689774557097,0.9978379486514304
22.0,41.0,5779.9400000000005,5779.9400000000005,0.0,906.3622843177951,6344.5359902245655,1.0
22.0,42.0,54956.0,54502.54500429932,453.4549957006766,1067.9280467387491,9742.771305674627,0.9917487627247128
22.0,44.0,45271.09,44252.287595070775,1018.802404929228,409.65491986007146,7961.59646366664,0.9774955185543529
22.0,46.0,139064.5,137968.61971224076,1095.8802877592498,626.348427772023,9863.84043320041,0.9921196258731795
22.0,47.0,0.0,0.0,0.0,1120.421494594123,1120.421494594123,
22.0,49.0,115.64,115.64,0.0,969.6639070031384,5817.983442018831,1.0
22.0,52.0,15849.91,15849.91,0.0,909.4722915478582,6366.3060408350075,1.0
22.0,54.0,316.64,316.64,0.0,718.4711933682787,5029.298353577951,1.0
22.0,55.0,47067.119999999995,47067.119999999995,0.0,1364.3482742450144,9550.437919715101,1.0
22.0,56.0,16247.51,15820.763246946883,426.7467530531176,705.5277666272926,7072.428131656637,0.973734636688753
22.0,58.0,24175.0,19387.059250716575,4787.940749283425,1340.8988918603116,33325.99598943931,0.8019466080958252
22.0,59.0,1933.15,1933.15,0.0,725.938351146741,5081.568458027186,1.0
22.0,60.0,3132.0,3132.0,0.0,704.8062736679836,4933.643915675885,1.0
22.0,67.0,74931.52,73934.21979548769,997.3002045123158,616.5184810778204,9302.130390106322,0.9866905114895265
22.0,71.0,30356.48,30356.48,0.0,838.0480116400494,5866.3360814803455,1.0
22.0,72.0,421807.39,392376.1022695621,29431.287730437907,4989.243701796947,182081.14456476818,0.9302257655314243
22.0,74.0,113189.53,113189.53,0.0,2179.150130203484,15254.050911424389,1.0
22.0,79.0,109002.92,108014.4825751922,988.4374248077856,1269.616421884381,13829.502077229596,0.9909320096671924
22.0,80.0,10523.37,10523.37,0.0,888.0707191951586,6216.49503436611,1.0
22.0,81.0,81926.19,80830.81482752654,1095.3751724734684,1086.140141183713,13079.856850653334,0.9866297313170128
22.0,82.0,133795.41,124221.20226053672,9574.207739463276,677.8815498779048,52616.20954646171,0.9284414335330092
22.0,83.0,9717.56,9717.56,0.0,527.6596614482778,3693.6176301379446,1.0
22.0,85.0,17809.21,17809.21,0.0,811.6459256539731,5681.521479577812,1.0
22.0,87.0,113305.71,110581.96801036005,2723.741989639944,1231.6131197231548,22240.001786261804,0.975961123321676
22.0,90.0,162552.75,160924.08251604385,1628.6674839561383,491.0268107324654,11580.52509490795,0.9899806832923088
22.0,91.0,150978.07,150226.3210671225,751.7489328775009,621.8410063903013,8111.631709119614,0.9950208071087576
22.0,92.0,393904.61,385458.575860665,8446.03413933501,2163.218754989386,57372.70198160075,0.9785581739210034
22.0,93.0,18888.32,18888.32,0.0,798.9468967354177,5592.628277147924,1.0
22.0,94.0,308.53,308.53,0.0,1342.7137922092556,9398.99654546479,1.0
22.0,95.0,390019.57,381925.6281600064,8093.94183999356,3564.4312377358533,65420.72786411877,0.9792473443319945
22.0,96.0,15.5,15.5,0.0,1049.6375014519817,4198.550005807927,1.0
22.0,97.0,32718.440000000002,32718.440000000002,0.0,657.3102949866282,4601.172064906397,1.0
22.0,98.0,1668.54,1668.54,0.0,762.3748336101528,5336.62383527107,1.0
23.0,1.0,264973.62,260944.07784987512,4029.542150124893,3259.706959020933,42965.65946377099,0.9847926667185779
23.0,2.0,488727.54,486259.1786307212,2468.3613692788203,3610.528312800795,37615.50503599967,0.9949494121626974
23.0,3.0,101653.18,101653.18,0.0,2307.5961794866794,16153.173256406757,1.0
23.0,4.0,198215.5,197097.23785331906,1118.262146680947,1629.3178974698421,16996.53601569363,0.9943583516592752
23.0,5.0,207553.29,207553.29,0.0,6501.954363715377,45513.68054600764,1.0
23.0,6.0,35370.49,32363.732742086984,3006.7572579130183,861.3622509284162,21063.322046064004,0.9149924906917316
23.0,7.0,213467.11,212561.75540903036,905.354590969655,2576.4857087200317,22562.172915888495,0.9957588099123578
23.0,8.0,282366.85,281114.1827978305,1252.6672021694976,792.7099886997738,11812.305931745905,0.995563688860185
23.0,9.0,336776.89,327716.48632795515,9060.40367204485,1286.9004757756181,54310.321690653574,0.9730967179130229
23.0,10.0,210760.59,210760.59,0.0,2250.543388894252,15753.803722259763,1.0
23.0,11.0,172235.63999999998,164513.22408778276,7722.415912217228,2265.544438910586,54470.890633460236,0.955163658855872
23.0,12.0,34807.42,34807.42,0.0,1447.099155996452,10129.694091975165,1.0
23.0,13.0,276718.3,275662.6596793371,1055.6403206628602,2326.332082999448,21562.526184310438,0.9961851445290648
23.0,14.0,229062.18,226831.7884050655,2230.391594934492,2553.786486114622,29028.463377474814,0.9902629425995401
23.0,16.0,48580.68,48580.68,0.0,1105.3864559244166,7737.705191470916,1.0
23.0,17.0,190657.38999999998,187927.20190151333,2730.1880984866802,1833.350635739376,26484.394942609033,0.9856801349347819
23.0,18.0,96042.85,92447.5882381128,3595.2617618872055,1138.533541355197,25946.043598922406,0.962566065439674
23.0,19.0,7734.37,7734.37,0.0,1041.8952852717623,7293.266996902336,1.0
23.0,20.0,76332.91,76332.91,0.0,1643.9382974268294,11507.568081987805,1.0
23.0,21.0,58110.84,58110.84,0.0,1043.2198111496402,7302.538678047482,1.0
23.0,22.0,168815.48,167509.27854073985,1306.2014592601554,1797.6056323520643,19114.246722765227,0.9922625492682297
23.0,23.0,357543.03,349850.01567797293,7693.014322027098,3586.5748464144385,63571.09553503656,0.9784836686033928
23.0,24.0,78408.94,77616.70963618057,792.230363819428,1027.646196451319,11154.675194256373,0.9898961730152273
23.0,25.0,113482.2,113482.2,0.0,1468.4917189451066,10279.442032615747,1.0
23.0,26.0,119478.3,110860.96262581144,8617.337374188559,782.8161286191304,48566.39977127671,0.9278752930516373
23.0,27.0,29247.48,28237.779453153194,1009.700546846806,630.8714964809357,9464.60320960058,0.9654773489255551
23.0,28.0,9603.35,9603.35,0.0,708.0231900644937,4956.162330451456,1.0
23.0,29.0,75419.14,74799.32549730316,619.814502696845,1266.8951272070415,11967.338403933516,0.9917817346803895
23.0,30.0,42552.8,42552.8,0.0,1318.0298267529895,9226.208787270927,1.0
23.0,31.0,30633.76,30028.565242810102,605.1947571898972,1142.1903990121502,11021.306579034537,0.9802441895088981
23.0,32.0,64623.19,64570.34691407413,52.84308592587331,1459.123873563832,10478.08254457619,0.9991822891143896
23.0,33.0,76071.17,76071.17,0.0,1390.0306854590413,9730.214798213288,1.0
23.0,34.0,178847.51,177617.65619171585,1229.8538082841442,1553.7530395581307,17025.540318327636,0.9931234502046791
23.0,35.0,35866.020000000004,35866.020000000004,0.0,936.8080087997348,6557.656061598143,1.0
23.0,36.0,17280.88,17280.88,0.0,818.2636258660544,5727.845381062381,1.0
23.0,38.0,325192.08,315076.938316525,10115.141683474969,2842.270668414866,70471.60309627891,0.9688948707377038
23.0,40.0,444337.8,442277.09302428213,2060.7069757178615,2822.6764881040913,30062.270295317947,0.995362296487677
23.0,41.0,12470.18,12470.18,0.0,739.4345295256547,5176.0417066795835,1.0
23.0,42.0,92304.68000000001,92181.10927425278,123.57072574721496,1062.1546276756758,8052.936022465805,0.9986612734506287
23.0,44.0,52673.770000000004,52673.770000000004,0.0,1281.23367668856,8968.63573681992,1.0
23.0,46.0,222577.95,222106.04529427795,471.90470572206686,2919.247342880131,22794.25492877125,0.9978798227509865
23.0,49.0,184293.36,179465.0026178159,4828.357382184116,1002.8745714563005,31161.908911114686,0.9738006980708144
23.0,50.0,52289.0,49447.49351798304,2841.50648201696,1029.4479631875677,21413.668152397775,0.9456576625673285
23.0,52.0,18210.68,18210.68,0.0,1073.5383342595971,7514.768339817179,1.0
23.0,54.0,395.54,395.54,0.0,787.3037686459855,5511.126380521899,1.0
23.0,55.0,71937.25,71913.5708964353,23.679103564709294,1449.8367170811164,10267.252537391363,0.9996708366866303
23.0,56.0,25506.36,25506.36,0.0,1550.0934676980326,10850.654273886228,1.0
23.0,58.0,38195.0,31494.184441568512,6700.815558431488,151.7697951006438,34566.46635786195,0.8245630171899073
23.0,59.0,2984.81,2984.81,0.0,872.4987414658996,6107.491190261297,1.0
23.0,60.0,1044.0,1044.0,0.0,713.4203221804036,4993.942255262825,1.0
23.0,67.0,92139.89,92139.89,0.0,941.98978594024,6593.92850158168,1.0
23.0,71.0,78064.14,77880.23405966876,183.90594033123853,1839.2021689595495,13793.944884373039,0.9976441687523715
23.0,72.0,465740.26,454926.9859918237,10813.274008176304,8568.374741708369,114044.99323284009,0.9767826083831012
23.0,74.0,268590.24,266637.9671871852,1952.2728128148156,3529.5779324671375,34468.40959134404,0.9927314082119484
23.0,79.0,200217.2,199466.63888424597,750.5611157540297,1555.7390926632386,14642.97922741282,0.996251265546846
23.0,80.0,12009.9,12009.9,0.0,660.6634536883327,4624.644175818328,1.0
23.0,81.0,63490.1,62917.60312518649,572.4968748135088,608.2033629817909,7119.90791494008,0.9909828953677265
23.0,82.0,163390.91,163001.76910714104,389.14089285894806,1264.0145810706833,10793.806531789523,0.9976183442955366
23.0,83.0,6300.78,6300.78,0.0,858.9981502613113,6012.987051829179,1.0
23.0,85.0,30793.79,30793.79,0.0,1115.456068829989,7808.192481809922,1.0
23.0,87.0,253386.13999999998,249318.63197370846,4067.508026291536,1048.7219159359863,27678.593543009585,0.9839473933882432
23.0,90.0,173648.13,172255.92491148418,1392.2050885158278,813.4269784523993,12655.014291745934,0.9919826082289753
23.0,91.0,159968.6,159902.9665707482,65.63342925181132,880.0725807104069,6488.6752112319045,0.9995897105478712
23.0,92.0,525391.23,515287.2811232614,10103.948876738636,649.0106086924081,55062.818644540035,0.9807687142460703
23.0,93.0,15256.4,15256.4,0.0,1074.5761104061462,7522.032772843024,1.0
23.0,94.0,2142.9799999999996,2142.9799999999996,0.0,1598.5377667348114,9591.226600408869,1.0
23.0,95.0,385655.98,385155.8700413131,500.10995868686587,2556.4698936268937,20395.839048822585,0.9987032226009127
23.0,96.0,104782.03,102222.75308129106,2559.276918708949,1341.120894778256,22184.230856992537,0.9755752306124539
23.0,97.0,50378.0,50378.0,0.0,666.4947381841145,4665.463167288801,1.0
23.0,98.0,1076.4,1076.4,0.0,784.3787746884801,5490.651422819361,1.0
24.0,1.0,134219.07,132210.95600870522,2008.1139912947692,1430.4924180479961,20054.016882809818,0.9850385344549416
24.0,2.0,269729.4,268041.11464585,1688.28535415003,2299.9680436615995,24541.203076381345,0.9937408181898226
24.0,3.0,67687.14,67687.14,0.0,3540.951498745127,24786.66049121589,1.0
24.0,4.0,206217.08000000002,205122.11872810326,1094.9612718967328,878.4192153150242,11623.740866688833,0.9946902493629686
24.0,5.0,162231.26,161515.60323077015,715.656769229834,3153.872655052157,25655.39243151427,0.9955886629418408
24.0,6.0,21584.47,19937.279894629,1647.1901053710035,1313.8173605882523,17432.672050972782,0.9236863307104134
24.0,7.0,160756.24,146365.78451304414,14390.455486955856,2679.8764008964863,90711.41224105468,0.9104827564581266
24.0,8.0,374608.52,366940.58401006967,7667.935989930309,371.2037934385527,40938.106503721414,0.9795308019424376
24.0,9.0,191988.74,179899.54439820824,12089.195601791758,714.1969060389534,65445.356351231465,0.9370317467483158
24.0,10.0,182874.96,182874.96,0.0,3602.929514845027,25220.50660391519,1.0
24.0,11.0,100466.88,97202.11541431266,3264.7645856873405,1148.242402159407,24361.51974355255,0.9675040711358077
